,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
596,Census Tract 2427,0.397,41731.0,408900.0,06,037,242700,Census Tract 2427,0.0,0.0,8.0,1.0,22272.61634234022,0.6793241779264758,2.266657847971078,0.032835302293259205,0.23662265462126478,0.013377345378735233,0.30440097799511,0.9674355495251018
597,Census Tract 2430.01,0.2953,66406.0,350500.0,06,037,243001,Census Tract 2430.01,0.0,0.0,2.0,7.0,18045.187717802728,0.9021353635076843,2.2567933250817758,0.041576673866090715,0.2076133909287257,0.052375809935205186,0.19168466522678185,0.9778645833333334
598,Census Tract 2430.02,0.3798,56809.0,373700.0,06,037,243002,Census Tract 2430.02,0.0,0.0,2.0,14.0,2349.127299857895,0.8257554772562751,0.0,0.06409295352323838,0.2455022488755622,0.06746626686656672,0.21101949025487257,0.8008415147265077
599,Census Tract 2431,0.4559,27353.0,335600.0,06,037,243100,Census Tract 2431,0.0,0.0,2.0,0.0,12576.423819284402,0.5887870877388023,0.0,0.033825944170771755,0.2045977011494253,0.06338259441707718,0.34083655299848814,0.966821499668215
600,Census Tract 2611.03,0.4149,202266.0,2000001.0,06,037,261103,Census Tract 2611.03,0.0,0.0,15.0,29.0,4414.452944774168,0.45938028565709543,54.34341181608676,0.4699724517906336,0.1443526170798898,0.03856749311294766,0.050923335198656966,0.9020356234096693
601,Census Tract 2612,0.5304,178750.0,1555300.0,06,037,261200,Census Tract 2612,0.0,0.0,16.0,53.0,2051.5443617292085,0.44864207461855976,13.987501135557993,0.5302270011947431,0.13333333333333333,0.018399044205495818,0.04767666989351404,0.8522114347357066
602,Census Tract 2621,0.5223,250001.0,2000001.0,06,037,262100,Census Tract 2621,1.0,12.0,64.0,34.0,4396.520664228974,0.43998352501193977,15.3082093972845,0.5946999220576773,0.09469992205767731,0.02922837100545596,0.053578412201798986,0.7671919770773639
603,Census Tract 2622,0.557,173472.0,2000001.0,06,037,262200,Census Tract 2622,0.0,6.0,29.0,32.0,1995.6348406487955,0.4070415821151738,5.411830796495652,0.5394766271527622,0.16730038022813687,0.01207783493625587,0.020257826887661142,0.8543689320388349
604,Census Tract 2623.01,0.4842,231188.0,2000001.0,06,037,262301,Census Tract 2623.01,0.0,0.0,61.0,13.0,2665.201977170402,0.4148438460549498,14.838310001431024,0.4857473035439137,0.14445300462249616,0.02349768875192604,0.10561689870379261,0.8057768924302788
605,Census Tract 2623.02,0.5246,200781.0,2000001.0,06,037,262302,Census Tract 2623.02,2.0,20.0,15.0,9.0,2161.0744926773136,0.4623122876114814,17.73140842537375,0.596823251098344,0.0777289624873268,0.015207840486650895,0.08534512070724243,0.9025221540558964
606,Census Tract 2623.03,0.5132,250001.0,2000001.0,06,037,262303,Census Tract 2623.03,0.0,14.0,3.0,12.0,2881.950183032328,0.4447825847751762,9.966978014025878,0.6009423704240667,0.04929322218194998,0.007249003262051468,0.050743022834360274,0.8756177924217463
607,Census Tract 2624,0.5254,250001.0,2000001.0,06,037,262400,Census Tract 2624,0.0,12.0,10.0,16.0,8634.94645082328,0.4555987937046652,17.199820564519776,0.6355017979731938,0.09251389342922524,0.006864988558352402,0.02549852893102321,0.816160118606375
608,Census Tract 2625.01,0.5068,246750.0,2000001.0,06,037,262501,Census Tract 2625.01,0.0,20.0,5.0,16.0,8356.908563270696,0.44363738173352796,20.301525523861596,0.5598313125988402,0.08539799683711123,0.022403795466526093,0.03619550858652576,0.9206896551724137
609,Census Tract 2626.01,0.493,201094.0,2000001.0,06,037,262601,Census Tract 2626.01,0.0,0.0,10.0,8.0,11543.858804790181,0.40426125209060937,7.009286924132573,0.5261644623346751,0.11040828062104657,0.019838987924094307,0.02386428982173663,0.946441672780631
610,Census Tract 2626.04,0.5364,187500.0,2000001.0,06,037,262604,Census Tract 2626.04,0.0,24.0,45.0,45.0,6131.588536407953,0.46980717836380054,25.843286426873007,0.5798987707881417,0.0502530730296457,0.006688358640636298,0.05513376717281272,0.9274653626731867
611,Census Tract 2627.04,0.5899,126528.0,2000001.0,06,037,262704,Census Tract 2627.04,0.0,42.0,34.0,20.0,9725.16988406597,0.4271642619547962,25.033600779656698,0.5557466322728576,0.1292633992548008,0.01404413872169676,0.05101748351963313,0.8609085810431857
612,Census Tract 2627.06,0.5609,158625.0,2000001.0,06,037,262706,Census Tract 2627.06,0.0,22.0,40.0,38.0,2633.455805847514,0.46151562115292855,14.62527796279846,0.5135427952329361,0.0866738894907909,0.007854821235102925,0.043878656554712896,0.8754889178617992
613,Census Tract 2628.02,0.5637,182042.0,2000001.0,06,037,262802,Census Tract 2628.02,0.0,50.0,47.0,30.0,3494.2649401577028,0.4398352525505247,30.189602899001194,0.5964097802537914,0.07211389662643145,0.022593624264933457,0.028783658310120707,0.8351437699680511
614,Census Tract 2640,0.5544,196250.0,2000001.0,06,037,264000,Census Tract 2640,1.0,28.0,11.0,8.0,9073.275000656178,0.4729181297846023,20.75484921561638,0.5819047619047619,0.046031746031746035,0.02253968253968254,0.039974210186976146,0.933184855233853
615,Census Tract 2641.02,0.433,107228.0,785000.0,06,037,264102,Census Tract 2641.02,0.0,18.0,0.0,15.0,8099.152692376989,0.42668975060082226,20.013399137052662,0.6207349081364829,0.36056430446194226,0.015091863517060367,0.0639763779527559,0.9173866090712743
616,Census Tract 1272.20,0.5445,43188.0,508900.0,06,037,127220,Census Tract 1272.20,0.0,0.0,6.0,4.0,1508.0307638286827,0.5389236836713159,7.369447912329108,0.220810647307925,0.27283726557773746,0.05182496471062714,0.1913692276668683,0.9568916619398752
617,Census Tract 1273,0.4239,54659.0,563800.0,06,037,127300,Census Tract 1273,0.0,0.0,8.0,7.0,1572.306100795379,0.522523871350595,8.213163833396168,0.19198483617655024,0.23151909017059302,0.033577037638776064,0.1232722143864598,0.9361997226074896
618,Census Tract 1274,0.427,61806.0,490900.0,06,037,127400,Census Tract 1274,1.0,2.0,8.0,3.0,2106.8968919420945,0.686757349079718,8.432181535620067,0.10632990333645151,0.22372934206423448,0.025413158715310257,0.127689429373246,0.9427032321253673
619,Census Tract 1275.20,0.3647,38333.0,264500.0,06,037,127520,Census Tract 1275.20,2.0,0.0,18.0,0.0,7866.300742049965,0.6974415636160796,5.764080138279392,0.05928205128205128,0.2326153846153846,0.044717948717948715,0.28615384615384615,0.9786648313833448
620,Census Tract 1276.03,0.411,48446.0,551200.0,06,037,127603,Census Tract 1276.03,0.0,0.0,1.0,5.0,4918.135207609195,0.6844495347106935,4.145613606990319,0.10402802101576182,0.26234676007005253,0.04553415061295972,0.18774080560420314,0.9862433862433863
621,Census Tract 1276.04,0.4787,43097.0,482800.0,06,037,127604,Census Tract 1276.04,0.0,0.0,3.0,2.0,3622.7264712872616,0.5323513610371301,14.50166157830198,0.16712328767123288,0.38386605783866057,0.020700152207001523,0.20273972602739726,0.9553571428571429
622,Census Tract 1276.05,0.4722,47099.0,592100.0,06,037,127605,Census Tract 1276.05,0.0,0.0,12.0,9.0,18767.760821109747,0.5791443545786943,6.021074751852061,0.11329681274900398,0.2400398406374502,0.029880478087649404,0.2930776892430279,0.970113085621971
623,Census Tract 1276.06,0.4457,64133.0,555800.0,06,037,127606,Census Tract 1276.06,0.0,0.0,0.0,11.0,5631.746647477561,0.5590129720771271,10.073371022548237,0.2234280242578998,0.24353654644111075,0.016597510373443983,0.14522821576763487,0.9157894736842105
624,Census Tract 1277.11,0.4213,66016.0,648800.0,06,037,127711,Census Tract 1277.11,2.0,2.0,32.0,6.0,8274.780260253032,0.514265570143044,11.483740611371028,0.2210333231427698,0.22500764292265363,0.05044328951391012,0.1553041883216142,0.945240101095198
625,Census Tract 1277.12,0.429,46026.0,626300.0,06,037,127712,Census Tract 1277.12,3.0,0.0,9.0,16.0,23033.05133443085,0.544710268705453,11.809488250587965,0.20036288232244687,0.26594090202177295,0.01866251944012442,0.2208398133748056,0.9661746617466175
626,Census Tract 1278.03,0.4547,45278.0,571900.0,06,037,127803,Census Tract 1278.03,0.0,0.0,1.0,13.0,21459.8034681808,0.5163025881669819,5.055006787935499,0.20908905644996942,0.24536376604850213,0.030976156511106582,0.26964686670749133,0.9229050279329609
627,Census Tract 1278.04,0.3744,59693.0,556600.0,06,037,127804,Census Tract 1278.04,0.0,0.0,5.0,3.0,636.4178037572559,0.526673364788647,8.69277682705017,0.20943708609271522,0.302773178807947,0.05132450331125828,0.09968911917098446,0.9565217391304348
628,Census Tract 1278.05,0.4205,52917.0,594500.0,06,037,127805,Census Tract 1278.05,0.0,0.0,7.0,18.0,25349.479001302465,0.5410176569985324,7.522415695613106,0.1811449729421817,0.2452292794075762,0.03759612645969809,0.10856789359727807,0.9847512038523274
629,Census Tract 1278.06,0.3918,44565.0,529100.0,06,037,127806,Census Tract 1278.06,1.0,2.0,41.0,4.0,3261.3509273791897,0.5607376409464615,9.043995760556808,0.1781094527363184,0.2796019900497512,0.04245439469320066,0.17645107794361525,0.9176470588235294
630,Census Tract 1279.10,0.4816,45455.0,546100.0,06,037,127910,Census Tract 1279.10,0.0,0.0,13.0,3.0,4896.856638347079,0.6864567169793577,4.842632917851165,0.10153966088481778,0.21613720522315338,0.05690898460339115,0.220873786407767,0.8989838613269575
631,Census Tract 1279.20,0.4352,49604.0,584000.0,06,037,127920,Census Tract 1279.20,0.0,0.0,2.0,11.0,16955.10977959053,0.5126358906926293,20.60153709800128,0.20870488322717623,0.3490445859872611,0.04373673036093418,0.2532908704883227,1.0
632,Census Tract 1281.01,0.5477,58125.0,608000.0,06,037,128101,Census Tract 1281.01,0.0,0.0,0.0,4.0,9853.383313998022,0.4962014166525476,14.744106606136027,0.16238038277511962,0.23953349282296652,0.045454545454545456,0.15472952553641584,0.9405450041288191
633,Census Tract 1281.02,0.3574,45054.0,582300.0,06,037,128102,Census Tract 1281.02,1.0,0.0,1.0,3.0,3751.295811491252,0.6563251889860362,3.453239576818588,0.08108108108108109,0.2299314239612747,0.025211778943122227,0.1989051094890511,0.9584882280049566
634,Census Tract 1282.10,0.4214,35969.0,495700.0,06,037,128210,Census Tract 1282.10,2.0,2.0,7.0,3.0,4356.928946637533,0.6999602545580975,6.042551037457934,0.09290030211480363,0.27209214501510576,0.03663141993957704,0.35007552870090636,0.9579468150896723
635,Census Tract 1282.20,0.5143,47611.0,662900.0,06,037,128220,Census Tract 1282.20,0.0,0.0,0.0,12.0,9518.214594289166,0.47895747908739633,4.419842366254384,0.24877536738978306,0.28446466060181946,0.008047585724282715,0.19629111266620014,0.958904109589041
636,Census Tract 1283.02,0.3617,50598.0,484200.0,06,037,128302,Census Tract 1283.02,2.0,2.0,32.0,8.0,3053.556585109503,0.6585372989130014,9.378865461905265,0.09556514913657771,0.266287284144427,0.024529042386185244,0.22448979591836735,0.9784217016029593
637,Census Tract 1283.03,0.3796,38880.0,395500.0,06,037,128303,Census Tract 1283.03,0.0,0.0,9.0,0.0,19690.702966014604,0.7686952292254504,5.832375349198527,0.11370908195914349,0.27147428008860447,0.050947575682992866,0.3255986176252777,0.9723849372384937
638,Census Tract 1284,0.4116,97935.0,756300.0,06,037,128400,Census Tract 1284,3.0,0.0,40.0,26.0,10628.337689393682,0.440417687319525,20.668717804357602,0.34308335166043546,0.22234440290301297,0.027270727952496153,0.16552637386890312,0.9701573521432447
639,Census Tract 1285,0.3851,96048.0,681800.0,06,037,128500,Census Tract 1285,0.0,0.0,15.0,39.0,3622.493268496303,0.41128165441334535,17.049159257491546,0.4116527942925089,0.29702734839476813,0.03353151010701546,0.04681155958920468,0.9412292507851054
640,Census Tract 1286.01,0.4847,55758.0,634100.0,06,037,128601,Census Tract 1286.01,0.0,0.0,6.0,16.0,4584.005113167045,0.4954049390684508,9.771407771241241,0.21971496437054633,0.21179730799683294,0.04433887569279493,0.22363455809334656,0.9472490073737947
641,Census Tract 1286.02,0.4789,87772.0,887500.0,06,037,128602,Census Tract 1286.02,0.0,0.0,4.0,24.0,2608.3000256867863,0.466452807833394,18.440095184159073,0.43705315511345977,0.2399751321106621,0.047559838358719304,0.13800623052959501,0.9622496147919877
642,Census Tract 1287.03,0.4497,72837.0,562500.0,06,037,128703,Census Tract 1287.03,0.0,0.0,29.0,25.0,3660.533456886274,0.4304241389362058,27.190615459316213,0.4338641533961651,0.36789080272993174,0.1368215794605135,0.07239972807613868,0.8942414174972314
643,Census Tract 1287.04,0.4307,118609.0,846900.0,06,037,128704,Census Tract 1287.04,0.0,2.0,7.0,17.0,7708.368282338186,0.480521321310394,18.398354956565242,0.49063336306868865,0.26761819803746656,0.04460303300624442,0.09455842997323818,0.9541910331384016
644,Census Tract 1288.01,0.4485,69232.0,633900.0,06,037,128801,Census Tract 1288.01,1.0,0.0,8.0,9.0,3849.7600598331824,0.4060273924167328,29.1970507764658,0.5401579090661585,0.26898992649060716,0.060168799346583174,0.11189763136400763,0.9117091595845137
645,Census Tract 1288.02,0.4274,93526.0,809500.0,06,037,128802,Census Tract 1288.02,0.0,0.0,5.0,23.0,4549.166681895812,0.4077512679607702,23.042168483631126,0.4139995394888326,0.23785401795993552,0.01911121344692609,0.04144600506562284,0.8871037776812852
646,Census Tract 1289.10,0.4665,99750.0,926300.0,06,037,128910,Census Tract 1289.10,0.0,0.0,1.0,511.0,4572.756716033522,0.41020526044087846,23.612294501845497,0.4464099895941727,0.23621227887617066,0.05723204994797086,0.06031413612565445,0.9758308157099698
647,Census Tract 1310.21,0.3602,54289.0,560600.0,06,037,131021,Census Tract 1310.21,0.0,0.0,4.0,3.0,25093.689744841013,0.5472311212536376,1.0970819194485968,0.10771007796708057,0.2494946578111464,0.02512272596015016,0.11550678602367889,0.935609756097561
648,Census Tract 1310.22,0.4333,55357.0,545300.0,06,037,131022,Census Tract 1310.22,0.0,0.0,0.0,2.0,4736.144830025579,0.49009873761065353,5.701456491947608,0.18432414480239123,0.34706077715044836,0.03553636665559615,0.15402528276779773,0.9433611884865367
649,Census Tract 1310.23,0.3874,60481.0,515000.0,06,037,131023,Census Tract 1310.23,0.0,2.0,11.0,7.0,4199.725706851366,0.5449530695007165,5.677055372208054,0.09905660377358491,0.22675202156334232,0.026954177897574125,0.1566711590296496,0.9842995169082126
650,Census Tract 1310.24,0.531,93233.0,559200.0,06,037,131024,Census Tract 1310.24,0.0,0.0,3.0,14.0,14580.819761630155,0.6282967704236203,3.9610127815912497,0.16990291262135923,0.22572815533980584,0.04150485436893204,0.13313896987366375,0.9808080808080808
651,Census Tract 1311,0.3952,91989.0,602600.0,06,037,131100,Census Tract 1311,0.0,0.0,6.0,7.0,67376.41545084958,0.510182365175293,13.751786830707534,0.21530519283328273,0.22289705435772852,0.045247494685696936,0.07649938800489596,0.948291782086796
653,Census Tract 1312,0.3918,89507.0,595600.0,06,037,131200,Census Tract 1312,0.0,0.0,0.0,7.0,1249.769193624565,0.4944001968653762,8.954748987315883,0.25388747526152106,0.15691263782866835,0.009047215154085382,0.07975113122171945,0.9829545454545454
654,Census Tract 1272.10,0.4407,55614.0,503100.0,06,037,127210,Census Tract 1272.10,0.0,0.0,12.0,3.0,2584.7544422153533,0.5307018059895979,6.284706731414306,0.1599528063374347,0.274565986853194,0.04062025956514411,0.14326647564469913,0.9425173439048563
655,Census Tract 1313,0.3924,66042.0,546100.0,06,037,131300,Census Tract 1313,0.0,2.0,1.0,3.0,18015.51439615354,0.5584226346873852,8.606010745573204,0.19105854049719326,0.24759422614274257,0.023857257417802726,0.11310122761118938,0.9641666666666666
656,Census Tract 1314,0.386,74115.0,485000.0,06,037,131400,Census Tract 1314,0.0,0.0,1.0,11.0,12834.232377490152,0.4839264854094026,10.756076619579508,0.22159005839197485,0.2178469830812996,0.017068423416679145,0.08708250724416654,0.9744506898313745
657,Census Tract 1316,0.3721,74868.0,557400.0,06,037,131600,Census Tract 1316,0.0,0.0,13.0,6.0,3451.356672426859,0.5393140893658798,5.3807692095340105,0.18141681717840658,0.17519566526189043,0.04214328717639976,0.10628019323671498,0.952712100139082
658,Census Tract 1317.01,0.4473,74294.0,522400.0,06,037,131701,Census Tract 1317.01,0.0,0.0,3.0,8.0,17817.437031360776,0.49592590519122265,4.4877329986691965,0.2055678466076696,0.21847345132743362,0.03373893805309734,0.16519174041297935,1.0
659,Census Tract 1317.02,0.4372,62746.0,571900.0,06,037,131702,Census Tract 1317.02,0.0,0.0,0.0,6.0,704.9912466041318,0.4245257200060227,9.554542595132263,0.24639580602883354,0.16933158584534733,0.027785058977719528,0.03735325506937033,0.9670498084291188
660,Census Tract 2641.03,0.3729,126538.0,801500.0,06,037,264103,Census Tract 2641.03,0.0,20.0,12.0,24.0,4084.743874125638,0.43384979440765814,17.198737452393544,0.6688476917484552,0.3580516175936023,0.04943656852053799,0.11486732097419121,0.9409638554216867
661,Census Tract 2643.03,0.3995,116414.0,691500.0,06,037,264303,Census Tract 2643.03,0.0,4.0,42.0,19.0,1488.230347681827,0.41040590768971397,17.653897460059127,0.6798307475317349,0.5363187588152327,0.04266572637517631,0.08674188998589563,0.9055164319248826
662,Census Tract 2643.04,0.4884,97078.0,719300.0,06,037,264304,Census Tract 2643.04,0.0,14.0,16.0,28.0,6370.2825399384565,0.42707971357603824,21.50582516420505,0.6412125863392172,0.39984650805832694,0.03760552570990023,0.050268610897927855,0.9210191082802548
663,Census Tract 2643.06,0.4434,94313.0,1157600.0,06,037,264306,Census Tract 2643.06,0.0,10.0,5.0,31.0,1070.3524474766402,0.4010580963258959,15.217615810154959,0.5735,0.3685,0.004,0.099,0.9031963470319635
664,Census Tract 2651,0.6414,103750.0,2000001.0,06,037,265100,Census Tract 2651,1.0,22.0,66.0,9.0,3692.0669095099265,0.4386032225810249,3.486052571657229,0.5926511260371394,0.061240616357171075,0.0075069142631371,0.05531410509679968,0.8363286264441592
665,Census Tract 2652.01,0.6845,117798.0,1141900.0,06,037,265201,Census Tract 2652.01,0.0,10.0,2.0,8.0,1070.5599856761808,0.4035673272828302,5.737095703854262,0.42776801405975395,0.30826010544815463,0.03796133567662566,0.14035087719298245,0.7388698630136986
666,Census Tract 2652.03,0.6077,56656.0,1073000.0,06,037,265203,Census Tract 2652.03,2.0,4.0,2.0,20.0,3178.251265277761,0.4254088886528687,6.1369179113044785,0.4426840633737186,0.3168685927306617,0.019105312208760484,0.16449207828518173,0.7145748987854251
669,Census Tract 2653.03,0.6352,29375.0,625000.0,06,037,265303,Census Tract 2653.03,0.0,2.0,0.0,18.0,9654.460533745683,0.3931447423176204,12.117263129767073,0.13853409314207113,0.8184319119669876,0.021811750835134605,0.6425623894674789,0.8741610738255033
673,Census Tract 2654.10,0.5244,105625.0,1803600.0,06,037,265410,Census Tract 2654.10,0.0,8.0,2.0,9.0,1572.6161478538272,0.45240240195695475,8.26799441253428,0.4783098591549296,0.17408450704225353,0.011267605633802818,0.0768361581920904,0.9406207827260459
674,Census Tract 2654.20,0.5698,200179.0,2000001.0,06,037,265420,Census Tract 2654.20,0.0,16.0,0.0,13.0,4318.20001714852,0.4269460973974011,29.26224154094797,0.6461345065996229,0.0961659333752357,0.01571338780641106,0.10433689503456946,0.8961748633879781
677,Census Tract 2655.23,0.5431,63594.0,865200.0,06,037,265523,Census Tract 2655.23,0.0,14.0,70.0,37.0,3644.9893990525034,0.4019136862199864,5.687758214970382,0.7414940828402367,0.3931213017751479,0.03365384615384615,0.08136094674556213,0.9443053817271589
678,Census Tract 2655.24,0.4285,98906.0,848500.0,06,037,265524,Census Tract 2655.24,0.0,12.0,51.0,21.0,605.8124400957521,0.3473771103061446,14.733322166522818,0.6066420664206642,0.32250922509225094,0.014022140221402213,0.07232472324723248,0.9421965317919075
679,Census Tract 2656.01,0.5618,89844.0,1194100.0,06,037,265601,Census Tract 2656.01,0.0,4.0,15.0,21.0,3410.3642486259237,0.42827303565358377,17.06923109308844,0.5413793103448276,0.31982758620689655,0.010057471264367816,0.11896551724137931,0.9092627599243857
680,Census Tract 2656.02,0.6408,104375.0,1158700.0,06,037,265602,Census Tract 2656.02,2.0,4.0,2.0,28.0,5840.80140869694,0.4102724432025538,7.353258986907451,0.5349887133182845,0.18187681393099,0.06739761367300871,0.1344727507255724,0.785823559408465
681,Census Tract 2657.01,0.5267,95357.0,2000001.0,06,037,265701,Census Tract 2657.01,0.0,20.0,22.0,19.0,3126.5291288115777,0.3941890236569211,24.4478510107426,0.5653616456536165,0.26211015262110154,0.03185136031851361,0.0639300134589502,0.8486997635933806
682,Census Tract 2657.02,0.5936,91731.0,1863500.0,06,037,265702,Census Tract 2657.02,2.0,6.0,2.0,17.0,4596.73553205098,0.47095859183730543,5.316738103859063,0.4968174204355109,0.13969849246231156,0.04824120603015075,0.09313232830820771,0.8083470620538166
683,Census Tract 2671.01,0.4481,107664.0,881700.0,06,037,267101,Census Tract 2671.01,0.0,6.0,8.0,11.0,14588.700535890795,0.3921772710835026,19.292926321755488,0.5647284695556775,0.3230938014262205,0.06006582556226001,0.08721886999451453,0.9552238805970149
684,Census Tract 2671.02,0.5921,106742.0,971700.0,06,037,267102,Census Tract 2671.02,0.0,16.0,3.0,35.0,4640.800740008434,0.4004780555746664,8.788658313164138,0.5605322947095099,0.18208373904576436,0.02661473547549497,0.0934761441090555,0.8963414634146342
685,Census Tract 2672.01,0.4868,97321.0,1136900.0,06,037,267201,Census Tract 2672.01,0.0,14.0,58.0,20.0,1726.0069487190588,0.36674560473348244,6.777498822808806,0.5573447255997371,0.3749589221163326,0.031219191587249426,0.14689451199474204,0.8581411600279525
686,Census Tract 2672.02,0.4909,106016.0,1093900.0,06,037,267202,Census Tract 2672.02,0.0,18.0,135.0,57.0,3712.167478737563,0.3683214326054191,16.756327433371844,0.5433972310969116,0.29579339723109693,0.041799787007454736,0.12752928647497339,0.9262295081967213
687,Census Tract 2673,0.4436,79919.0,541000.0,06,037,267300,Census Tract 2673,5.0,22.0,111.0,56.0,6944.4737147409405,0.402652835218252,21.66405100860613,0.5617511520737327,0.45852534562211983,0.016129032258064516,0.13879087273582685,0.9105058365758755
688,Census Tract 2674.03,0.3645,93367.0,693600.0,06,037,267403,Census Tract 2674.03,0.0,6.0,8.0,57.0,36349.96606835959,0.40823757989046533,17.659453619909247,0.5108170017816238,0.5940442860778824,0.11402392466276406,0.15856452023415626,0.930635838150289
689,Census Tract 2674.04,0.4447,93333.0,1029300.0,06,037,267404,Census Tract 2674.04,0.0,6.0,9.0,44.0,8541.613822510486,0.37036001785631,7.295068619452015,0.5227765726681128,0.503563681437868,0.04431360396653238,0.20111558723272388,0.9446172993154948
690,Census Tract 2674.05,0.4035,99692.0,712000.0,06,037,267405,Census Tract 2674.05,0.0,12.0,8.0,35.0,2629.3205257109144,0.40695500653396527,14.996196720600974,0.7103103817338566,0.5872279700321085,0.03460577952194078,0.06247716477895506,0.9215938303341902
691,Census Tract 2674.06,0.418,97704.0,639200.0,06,037,267406,Census Tract 2674.06,0.0,16.0,13.0,26.0,1485.0777569811444,0.40783028185003245,28.453634093325697,0.5698644421272159,0.5526590198123045,0.02502606882168926,0.08798735511064278,0.9669499527856469
692,Census Tract 2675.02,0.466,84315.0,1122400.0,06,037,267502,Census Tract 2675.02,0.0,16.0,15.0,29.0,6361.2955156222215,0.41026888130001143,11.626757594386063,0.4929997021149836,0.3699731903485255,0.03663985701519214,0.10991957104557641,0.9027699265121537
693,Census Tract 2675.03,0.4461,131250.0,881500.0,06,037,267503,Census Tract 2675.03,0.0,14.0,25.0,27.0,3263.2154022057266,0.38996205824452385,19.073865184851808,0.6907665505226481,0.561411149825784,0.02613240418118467,0.07055749128919861,1.0
694,Census Tract 2675.04,0.3872,111383.0,675000.0,06,037,267504,Census Tract 2675.04,0.0,4.0,25.0,22.0,6232.797385270746,0.4215607690668939,11.830520611428744,0.4257449926722032,0.44601856375183196,0.019052271617000488,0.04127992183683439,0.9921259842519685
695,Census Tract 2676,0.501,65531.0,944300.0,06,037,267600,Census Tract 2676,0.0,48.0,112.0,25.0,2914.5560492433497,0.37594047973368455,15.783875740268904,0.4828251640293323,0.31339251254341954,0.011964492473948282,0.1528367425704361,0.9296081277213353
696,Census Tract 2677,0.4363,118333.0,930800.0,06,037,267700,Census Tract 2677,0.0,24.0,201.0,32.0,565.6508208149079,0.38671188828090075,15.040862302348431,0.6279136690647482,0.36805755395683454,0.010359712230215827,0.0664748201438849,0.9334763948497854
697,Census Tract 2678,0.5232,89246.0,1279000.0,06,037,267800,Census Tract 2678,1.0,42.0,213.0,45.0,3839.635336298096,0.40611982327240537,17.24233824884209,0.5642709053213545,0.16689702833448514,0.009675190048375951,0.07222222222222222,0.9537292817679558
698,Census Tract 2679.01,0.5779,111299.0,1343800.0,06,037,267901,Census Tract 2679.01,2.0,52.0,215.0,3.0,12529.382558221554,0.4040431461758207,19.518848790834813,0.59765625,0.117578125,0.027734375,0.05703125,0.7103644107903455
699,Census Tract 2679.02,0.4485,126063.0,1097700.0,06,037,267902,Census Tract 2679.02,4.0,24.0,64.0,22.0,24760.82731625936,0.4072470663713325,14.730054663449257,0.5730715287517532,0.20897615708274894,0.016549789621318374,0.04628330995792426,0.9088937093275488
700,Census Tract 2690,0.5065,146118.0,1658900.0,06,037,269000,Census Tract 2690,0.0,32.0,25.0,24.0,16580.777051029814,0.40629082650001513,12.686622750064407,0.5518549747048904,0.1538785834738617,0.00484822934232715,0.04130109137598973,0.8737270875763747
701,Census Tract 2691,0.5361,115452.0,1701400.0,06,037,269100,Census Tract 2691,3.0,26.0,36.0,24.0,9843.42925482213,0.46142742820837557,34.23434415218572,0.41695576756287944,0.14180398959236773,0.03772766695576756,0.08412836079791847,0.903179190751445
702,Census Tract 1318.01,0.3977,50563.0,515900.0,06,037,131801,Census Tract 1318.01,0.0,0.0,4.0,2.0,2346.2655126178947,0.5535877377889183,0.0,0.10833069369654735,0.25625593918276846,0.03706050047513462,0.1634463097877732,0.8740293356341674
703,Census Tract 1318.02,0.34,87050.0,579500.0,06,037,131802,Census Tract 1318.02,0.0,0.0,4.0,8.0,3854.8956392488335,0.4336544869965437,2.1312107177940827,0.26390259953932216,0.2974662717999342,0.01678183613030602,0.020072392234287594,0.9442379182156134
704,Census Tract 1319,0.3252,108424.0,574000.0,06,037,131900,Census Tract 1319,0.0,0.0,18.0,25.0,619.9935043277458,0.4680057012750781,3.223606184461609,0.2199870214146658,0.19251568245727882,0.05710577547047372,0.0649772579597141,0.9622113365990203
705,Census Tract 1320.01,0.4292,76972.0,580900.0,06,037,132001,Census Tract 1320.01,0.0,0.0,0.0,14.0,4905.556824872457,0.42198175127670423,15.809262279023098,0.22890872444572416,0.19032536711776563,0.02418658220558595,0.049236970918514256,1.0
706,Census Tract 1320.02,0.3581,87432.0,617100.0,06,037,132002,Census Tract 1320.02,0.0,0.0,16.0,8.0,7585.369866647765,0.5272130507360756,9.496709437126919,0.22627737226277372,0.18788861854555286,0.014868883482022168,0.03608529250956807,0.9738617200674536
707,Census Tract 1321.01,0.5124,58849.0,610200.0,06,037,132101,Census Tract 1321.01,0.0,0.0,3.0,10.0,11690.223325709034,0.5345053010134915,13.915820280694005,0.20435794372752275,0.24116775967844298,0.04929130526761159,0.31711444891051405,0.9438395415472779
708,Census Tract 1321.02,0.4357,53190.0,516900.0,06,037,132102,Census Tract 1321.02,0.0,0.0,15.0,11.0,4481.108910893871,0.43253872583638237,20.320175176002458,0.25601750547045954,0.22001193554804058,0.06286055301372588,0.11975333200716133,0.984729291994447
709,Census Tract 1323.01,0.5228,46808.0,364000.0,06,037,132301,Census Tract 1323.01,0.0,2.0,8.0,7.0,10688.960652769994,0.5174128670458226,8.85861394886175,0.19193124850799714,0.29672952972069705,0.011458582000477441,0.18691811888278825,0.9252459016393443
